Intercept,-86.96192670503274
bedrooms,-0.05715514185040718
bathrooms,0.062049951410309764
sqft_living,0.48342872688042415
sqft_lot,0.06665523673039399
waterfront,0.6029579655205117
sqft_basement,-5.318890782739171e-05
lat,0.647575198704021
long,-0.5281545373156602
yr_since_built,0.0004074831112883181
renovated,0.06224297823470676
floors_15,0.015162167725278057
floors_30,-0.06364755868433236
condition_2,0.18932432113189712
condition_3,0.3134916654304245
condition_4,0.3483735022840655
condition_5,0.3988017450421917
grade_11,0.1344705027303335
grade_12,0.17766664807078092
grade_4,-0.4157584764311476
grade_5,-0.4607961421238744
grade_6,-0.4110665063315864
grade_7,-0.3327349771172694
grade_8,-0.22093200342053892
grade_9,-0.08214638517531614
zipcode_98004,0.9510595844225008
zipcode_98005,0.5853394662050718
zipcode_98006,0.5712839348356973
zipcode_98007,0.5174459115862566
zipcode_98008,0.5417596879235741
zipcode_98010,0.35943004635133147
zipcode_98011,0.1951517489157102
zipcode_98014,0.2422069647404074
zipcode_98019,0.19714226038675098
zipcode_98022,0.26168073977518813
zipcode_98023,-0.07905416275531918
zipcode_98024,0.42225006228484463
zipcode_98027,0.4925572702262705
zipcode_98028,0.1552313839176842
zipcode_98029,0.5802446063601775
zipcode_98030,0.05489288357127023
zipcode_98031,0.04852697746833673
zipcode_98032,-0.08732003811473965
zipcode_98033,0.5870389364538796
zipcode_98034,0.30989157948878754
zipcode_98038,0.24529843752652897
zipcode_98039,1.064516215682763
zipcode_98040,0.7648070033582152
zipcode_98042,0.10640947110204409
zipcode_98045,0.46087876687454776
zipcode_98052,0.4725776520433055
zipcode_98053,0.4677889102903927
zipcode_98055,0.09377941116032346
zipcode_98056,0.24175658375526074
zipcode_98058,0.1278408244565482
zipcode_98059,0.29122718251154
zipcode_98065,0.5157968384837106
zipcode_98070,0.11327645911008172
zipcode_98072,0.2509823580730228
zipcode_98074,0.457831493543917
zipcode_98075,0.5316121879602309
zipcode_98077,0.23404513993847298
zipcode_98092,0.07450936193020463
zipcode_98102,0.777468431486353
zipcode_98103,0.5880235876740603
zipcode_98105,0.7164814135414586
zipcode_98106,0.165700556453239
zipcode_98107,0.6035526479075799
zipcode_98108,0.20764065190351033
zipcode_98109,0.7621475233215642
zipcode_98112,0.8116793391952004
zipcode_98115,0.5836195852571343
zipcode_98116,0.5791372036008244
zipcode_98117,0.527450302136842
zipcode_98118,0.34759209617729536
zipcode_98119,0.7399278693487994
zipcode_98122,0.6258591721798499
zipcode_98125,0.2963043597819377
zipcode_98126,0.37508446487435987
zipcode_98133,0.15847964306937135
zipcode_98136,0.5162318215159889
zipcode_98144,0.516302774874883
zipcode_98146,0.12323227514059028
zipcode_98155,0.11909302830665847
zipcode_98166,0.19965495176934378
zipcode_98168,-0.07348675207584264
zipcode_98177,0.2789286220763365
zipcode_98178,0.07130064533950298
zipcode_98199,0.5975793406590015
